Move Number,Best Score
6969,191289
6970,191410
6971,191411
6972,191412
6973,191413
6974,191414
6975,191415
6976,191416
6977,191417
6978,191418
6979,191419
6980,191420
6981,191421
6982,191422
6983,191423
6984,191424
6985,191545
6986,191546
6987,191587
6988,191588
6989,191629
6990,191630
6991,191631
6992,191672
6993,191673
6994,191674
6995,191795
6996,191796
6997,191797
6998,191798
6999,191799
7000,191800
7001,191801
7002,191922
7003,191923
7004,191924
7005,191965
7006,191966
7007,192007
7008,192008
7009,192049
7010,192050
7011,192091
7012,192092
7013,192093
7014,192094
7015,192095
7016,192216
7017,192217
7018,192338
7019,192339
7020,192340
7021,192381
7022,192382
7023,192383
7024,192384
7025,192425
7026,192426
7027,192427
7028,192428
7029,192429
7030,192430
7031,192431
7032,192432
7033,192433
7034,192434
7035,192435
7036,192436
7037,192437
7038,192438
7039,192439
7040,192440
7041,192441
7042,192742
7043,192863
7044,192864
7045,192865
7046,192866
7047,192867
7048,192868
7049,192869
7050,192870
7051,192871
7052,192992
7053,192993
7054,193034
7055,193035
7056,193036
7057,193037
7058,193038
7059,193039
7060,193040
7061,193041
7062,193082
7063,193083
7064,193084
7065,193205
7066,193206
7067,193207
7068,193208
7069,193329
7070,193330
7071,193331
7072,193372
7073,193373
7074,193374
7075,193495
7076,193536
7077,193537
7078,193538
7079,193539
7080,193660
7081,193661
7082,193662
7083,193663
7084,193664
7085,193785
7086,193786
7087,193787
7088,193788
7089,193909
7090,193910
7091,193951
7092,193952
7093,193993
7094,193994
7095,193995
7096,193996
7097,193997
7098,193998
7099,193999
7100,194000
7101,195201
7102,195202
7103,195203
7104,195204
7105,195205
7106,195206
7107,195327
7108,195328
7109,195449
7110,195450
7111,195451
7112,195452
7113,195453
7114,195454
7115,195575
7116,195576
7117,195577
7118,195618
7119,195619
7120,195620
7121,195621
7122,195622
7123,195663
7124,195664
7125,195785
7126,195786
7127,195787
7128,195788
7129,195909
7130,195910
7131,195951
7132,195952
7133,195993
7134,196114
7135,196115
7136,196116
7137,196157
7138,196158
7139,196159
7140,196160
7141,196161
7142,196162
7143,196163
7144,196164
7145,196165
7146,196166
7147,196287
7148,196288
7149,196409
7150,196410
7151,196411
7152,196412
7153,196413
7154,196534
7155,196535
7156,196536
7157,196537
7158,196538
7159,196659
7160,196660
7161,196701
7162,196702
7163,196703
7164,196704
7165,196705
7166,196706
7167,196747
7168,196748
7169,196749
7170,196750
7171,196871
7172,196912
7173,196913
7174,196914
7175,196915
7176,197036
7177,197037
7178,197038
7179,197039
7180,197040
7181,197041
7182,197042
7183,197043
7184,197044
7185,197045
7186,197166
7187,197167
7188,197168
7189,197209
7190,197210
7191,197211
7192,197252
7193,197253
7194,197254
7195,197555
7196,197556
7197,197557
7198,197558
7199,197559
7200,197560
7201,197681
7202,197682
7203,197723
7204,197724
7205,197725
7206,197726
7207,197727
7208,197848
7209,197849
7210,197850
7211,197851
7212,197852
7213,197853
7214,197854
7215,197975
7216,197976
7217,197977
7218,198098
7219,198099
7220,198100
7221,198101
7222,198102
7223,198223
7224,198264
7225,198265
7226,198266
7227,198267
7228,198268
7229,198269
7230,198390
7231,198391
7232,198392
7233,198393
7234,198394
7235,198395
7236,198396
7237,198397
7238,198518
7239,198639
7240,198640
7241,198641
7242,198682
7243,198683
7244,198684
7245,198685
7246,198726
7247,198727
7248,198848
7249,198849
7250,198850
7251,198891
7252,198892
7253,198893
7254,198894
7255,198895
7256,198896
7257,198937
7258,198938
7259,198979
7260,199100
7261,199101
7262,199142
7263,199183
7264,199184
7265,199305
7266,199306
7267,199307
7268,199308
7269,199309
7270,199310
7271,199311
7272,199312
7273,199313
7274,199314
7275,199315
7276,199436
7277,199437
7278,199438
7279,199439
7280,199440
7281,199441
7282,199482
7283,199483
7284,199484
7285,199485
7286,199486
7287,199787
7288,199788
7289,199789
7290,199910
7291,199911
7292,199912
7293,199913
7294,199914
7295,199915
7296,199956
7297,199957
7298,199958
7299,200079
7300,200080
7301,200081
7302,200082
7303,200083
7304,200204
7305,200205
7306,200326
7307,200327
7308,200328
7309,200329
7310,200330
7311,200331
7312,200332
7313,200373
7314,200374
7315,200375
7316,200376
7317,200417
7318,200718
7319,200719
7320,200720
7321,200721
7322,200722
7323,200723
7324,200724
7325,200765
7326,200766
7327,200767
7328,200768
7329,200769
7330,200770
7331,201971
7332,201972
7333,201973
7334,202014
7335,202015
7336,202016
7337,202017
7338,202138
7339,202139
7340,202140
7341,202141
7342,202142
7343,202183
7344,202224
7345,202225
7346,202226
7347,202227
7348,202228
7349,202229
7350,202230
7351,202351
7352,202352
7353,202393
7354,202394
7355,202515
7356,202516
7357,202517
7358,202558
7359,202559
7360,202560
7361,202561
7362,202562
7363,202563
7364,202564
7365,202565
7366,202566
7367,202567
7368,202568
7369,202569
7370,202690
7371,202691
7372,202692
7373,202693
7374,202694
7375,202735
7376,202736
7377,202737
7378,202738
7379,202859
7380,202860
7381,202861
7382,202982
7383,202983
7384,202984
7385,202985
7386,203026
7387,203067
7388,203068
7389,203069
7390,203070
7391,203071
7392,203072
7393,203113
7394,203154
7395,203155
7396,203156
7397,203157
7398,203158
7399,203159
7400,203160
7401,203281
7402,203282
7403,203283
7404,203324
7405,203325
7406,203326
7407,203447
7408,203448
7409,203449
7410,203450
7411,203451
7412,203452
7413,203453
7414,203454
7415,203495
7416,203616
7417,203617
7418,203618
7419,203619
7420,203920
7421,203921
7422,203922
7423,203923
7424,203924
7425,203965
7426,203966
7427,203967
7428,203968
7429,203969
7430,203970
7431,203971
7432,204012
7433,204133
7434,204134
7435,204135
7436,204136
7437,204257
7438,204258
7439,204259
7440,204300
7441,204301
7442,204302
7443,204303
7444,204304
7445,204305
7446,204306
7447,204607
7448,204608
7449,204609
7450,204730
7451,204731
7452,204732
7453,204733
7454,204734
7455,204735
7456,204736
7457,204857
7458,204858
7459,204859
7460,204860
7461,204901
7462,204902
7463,204903
7464,204904
7465,204905
7466,204906
7467,206107
7468,206108
7469,206109
7470,206110
7471,206111
7472,206232
7473,206273
7474,206274
7475,206275
7476,206396
7477,206397
7478,206398
7479,206399
7480,206400
7481,206441
7482,206442
7483,206443
7484,206444
7485,206445
7486,206446
7487,206447
7488,206488
7489,206489
7490,206490
7491,206611
7492,206612
7493,206653
7494,206654
7495,206655
7496,206656
7497,206697
7498,206698
7499,206699
7500,206700
7501,206821
7502,206822
7503,206823
7504,206864
7505,206865
7506,206866
7507,207167
7508,207168
7509,207169
7510,207170
7511,207171
7512,207172
7513,207173
7514,207174
7515,207175
7516,207176
7517,207297
7518,207298
7519,207299
7520,207300
7521,207301
7522,207342
7523,207343
7524,207464
7525,207465
7526,207466
7527,207467
7528,207508
7529,207549
7530,207550
7531,207551
7532,207592
7533,207593
7534,207714
7535,207715
7536,207716
7537,207717
7538,207718
7539,207719
7540,207760
7541,207761
7542,207762
7543,207883
7544,207884
7545,207885
7546,207926
7547,207927
7548,207928
7549,207929
7550,207930
7551,207971
7552,207972
7553,208093
7554,208134
7555,208135
7556,208136
7557,208137
7558,208178
7559,208179
7560,208180
7561,208181
7562,208182
7563,208183
7564,208184
7565,208185
7566,208186
7567,208307
7568,208308
7569,208349
7570,208350
7571,208351
7572,208392
7573,208433
7574,208554
7575,208555
7576,208556
7577,208557
7578,208558
7579,208679
7580,208720
7581,208721
7582,208722
7583,208723
7584,208724
7585,208725
7586,208726
7587,208727
7588,208728
7589,208729
7590,208730
7591,208731
7592,209032
7593,209033
7594,209034
7595,209035
7596,209156
7597,209157
7598,209158
7599,209159
7600,209160
7601,209161
7602,209282
7603,209283
7604,209284
7605,209325
7606,209326
7607,209327
7608,209448
7609,209449
7610,209450
7611,209451
7612,209572
7613,209613
7614,209614
7615,209655
7616,209696
7617,209737
7618,209738
7619,209739
7620,209740
7621,209741
7622,209782
7623,209783
7624,209784
7625,209785
7626,209786
7627,209787
7628,209908
7629,209909
7630,209910
7631,209911
7632,209912
7633,209913
7634,209914
7635,209915
7636,209916
7637,210217
7638,210218
7639,210219
7640,210220
7641,210341
7642,210342
7643,210343
7644,210344
7645,210385
7646,210386
7647,210387
7648,210388
7649,210389
7650,210510
7651,210511
7652,210512
7653,210513
7654,210514
7655,210515
7656,210516
7657,210517
7658,210518
7659,210639
7660,210640
7661,210641
7662,210762
7663,210763
7664,210804
7665,210805
7666,210806
7667,210807
7668,210808
7669,210809
7670,210930
7671,211051
7672,211052
7673,211053
7674,211174
7675,211175
7676,211176
7677,211177
7678,211178
7679,211179
7680,211180
7681,211301
7682,211302
7683,211343
7684,211344
7685,211345
7686,211346
7687,211347
7688,211468
7689,211469
7690,211470
7691,211511
7692,211552
7693,211593
7694,211594
7695,211595
7696,211596
7697,211717
7698,211718
7699,211719
7700,211720
7701,211761
7702,211762
7703,211763
7704,211764
7705,211805
7706,211806
7707,211807
7708,211808
7709,211809
7710,211810
7711,211931
7712,211932
7713,211933
7714,212054
7715,212055
7716,212056
7717,212057
7718,212058
7719,212179
7720,212220
7721,212341
7722,212342
7723,212343
7724,212344
7725,212345
7726,212346
7727,212347
7728,212348
7729,212389
7730,212390
7731,212391
7732,212392
7733,212433
7734,212474
7735,212475
7736,212476
7737,212477
7738,212478
7739,212599
7740,212600
7741,212601
7742,212602
7743,212603
7744,212724
7745,212725
7746,212726
7747,212767
7748,212768
7749,212769
7750,212810
7751,212811
7752,212812
7753,212853
7754,212854
7755,212895
7756,212896
7757,212897
7758,213018
7759,213019
7760,213020
7761,213021
7762,213022
7763,213063
7764,213064
7765,213065
7766,213106
7767,213107
7768,213108
7769,213149
7770,213150
7771,213151
7772,213152
7773,213193
7774,213234
7775,213235
7776,213236
7777,213357
7778,213358
7779,213359
7780,213400
7781,213401
7782,213402
7783,213443
7784,213444
7785,213485
7786,213606
7787,213607
7788,213608
7789,213609
7790,213610
7791,213611
7792,213732
7793,213733
7794,213734
7795,213735
7796,213736
7797,213737
7798,213738
7799,213779
7800,213780
7801,213781
7802,213782
7803,213783
7804,213784
7805,213785
7806,213786
7807,213907
7808,213908
7809,213909
7810,213910
7811,213911
7812,213912
7813,213913
7814,214214
7815,214215
7816,214216
7817,214217
7818,214258
7819,214259
7820,214260
7821,214561
7822,214562
7823,214563
7824,214564
7825,214685
7826,214686
7827,214687
7828,214688
7829,214729
7830,214770
7831,214811
7832,214852
7833,214853
7834,214854
7835,214855
7836,214976
7837,214977
7838,214978
7839,214979
7840,214980
7841,215021
7842,215022
7843,215023
7844,215024
7845,215025
7846,215026
7847,215147
7848,215148
7849,215149
7850,215150
7851,215191
7852,215192
7853,215193
7854,215234
7855,215235
7856,215356
7857,215357
7858,215358
7859,215359
7860,215360
7861,215361
7862,215362
7863,215363
7864,215364
7865,215485
7866,215486
7867,215487
7868,215488
7869,215489
7870,215490
7871,215531
7872,215532
7873,215533
7874,215654
7875,215655
7876,215656
7877,215697
7878,215698
7879,215699
7880,215740
7881,215861
7882,215862
7883,215903
7884,215904
7885,215905
7886,215906
7887,215907
7888,215948
7889,215949
7890,215950
7891,215951
7892,215952
7893,215953
7894,215954
7895,216075
7896,216076
7897,216117
7898,216238
7899,216239
7900,216240
7901,216361
7902,216362
7903,216363
7904,216364
7905,216365
7906,216366
7907,216367
7908,216368
7909,216369
7910,216410
7911,216411
7912,216412
7913,216453
7914,216454
7915,216455
7916,216456
7917,216497
7918,216498
7919,216499
7920,216620
7921,216621
7922,216742
7923,216743
7924,216784
7925,216825
7926,216826
7927,216827
7928,216828
7929,216829
7930,216830
7931,216871
7932,216872
7933,216913
7934,216954
7935,217075
7936,217076
7937,217077
7938,217078
7939,217079
7940,217200
7941,217201
7942,217322
7943,217323
7944,217324
7945,217325
7946,217326
7947,217327
7948,217328
7949,217369
7950,217370
7951,217371
7952,217372
7953,217373
7954,217494
7955,217495
7956,217496
7957,217497
7958,217538
7959,217539
7960,217540
7961,217541
7962,217542
7963,217543
7964,217544
7965,217545
7966,217586
7967,217587
7968,217708
7969,217709
7970,217710
7971,217711
7972,217712
7973,217713
7974,217714
7975,217715
7976,217716
7977,217717
7978,218018
7979,218019
7980,218020
7981,218021
7982,218142
7983,218183
7984,218224
7985,218225
7986,218266
7987,218267
7988,218268
7989,218309
7990,218310
7991,218431
7992,218432
7993,218433
7994,218474
7995,218515
7996,218516
7997,218517
7998,218558
7999,218559
8000,218560
8001,218561
8002,218562
8003,218563
8004,218564
8005,218605
8006,218606
8007,218647
8008,218688
8009,218689
8010,218690
8011,218691
8012,218692
8013,218693
8014,218814
8015,218815
8016,218816
8017,218817
8018,218818
8019,218939
8020,218940
8021,218941
8022,218942
8023,218943
8024,218944
8025,218945
8026,218946
8027,219067
8028,219108
8029,219149
8030,219150
8031,219151
8032,219152
8033,219153
8034,219154
8035,219155
8036,219156
8037,219277
8038,219278
8039,219279
8040,219400
8041,219401
8042,219402
8043,219403
8044,219524
8045,219525
8046,219566
8047,219567
8048,219608
8049,219609
8050,219610
8051,219611
8052,219652
8053,219653
8054,219654
8055,219775
8056,219776
8057,219817
8058,219818
8059,219859
8060,219860
8061,219901
8062,219902
8063,220023
8064,220024
8065,220025
8066,220026
8067,220027
8068,220028
8069,220029
8070,220030
8071,220031
8072,220032
8073,220153
8074,220154
8075,220155
8076,220156
8077,220277
8078,220278
8079,220279
8080,220280
8081,220281
8082,220282
8083,220323
8084,220324
8085,220325
8086,220326
8087,220327
8088,220368
8089,220369
8090,220410
8091,220531
8092,220532
8093,220533
8094,220534
8095,220535
8096,220656
8097,220657
8098,220778
8099,220779
8100,220780
8101,220781
8102,220902
8103,220903
8104,220904
8105,220905
8106,220906
8107,220907
8108,220908
8109,220909
8110,220910
8111,220951
8112,220952
8113,220953
8114,220954
8115,220955
8116,220956
8117,221077
8118,221078
8119,221079
8120,221080
8121,221121
8122,221162
8123,221163
8124,221164
8125,221165
8126,221286
8127,221287
8128,221288
8129,221289
8130,221290
8131,221291
8132,221292
8133,221333
8134,221374
8135,221375
8136,221416
8137,221417
8138,221418
8139,221419
8140,221420
8141,221421
8142,221462
8143,221463
8144,221464
8145,221505
8146,221506
8147,221627
8148,221628
8149,221629
8150,221630
8151,221631
8152,221752
8153,221753
8154,221754
8155,221755
8156,221756
8157,221757
8158,221758
8159,221759
8160,221760
8161,221801
8162,221802
8163,221803
8164,221804
8165,221805
8166,221806
8167,221807
8168,221808
8169,221809
8170,221810
8171,221811
8172,222112
8173,222153
8174,222154
8175,222155
8176,222456
8177,222457
8178,222498
8179,222619
8180,222620
8181,222621
8182,222662
8183,222663
8184,222664
8185,222705
8186,222706
8187,222707
8188,222708
8189,222749
8190,222750
8191,222871
8192,222872
8193,222873
8194,222874
8195,222995
8196,222996
8197,222997
8198,223038
8199,223039
8200,223040
8201,223161
8202,223162
8203,223283
8204,223284
8205,223325
8206,223326
8207,223327
8208,223328
8209,223329
8210,223450
8211,223451
8212,223452
8213,223453
8214,223454
8215,223455
8216,223456
8217,223577
8218,223578
8219,223579
8220,223580
8221,223581
8222,223582
8223,223583
8224,223584
8225,223585
8226,223706
8227,223707
8228,223708
8229,223709
8230,223710
8231,223711
8232,223712
8233,223713
8234,223714
8235,223755
8236,223876
8237,223877
8238,223878
8239,223999
8240,224000
8241,224001
8242,224122
8243,224123
8244,224124
8245,224125
8246,224126
8247,224247
8248,224248
8249,224289
8250,224290
8251,224291
8252,224412
8253,224413
8254,224414
8255,224415
8256,224416
8257,224417
8258,224418
8259,224419
8260,224460
8261,224461
8262,224462
8263,224463
8264,224584
8265,224625
8266,224626
8267,224627
8268,224628
8269,224749
8270,224750
8271,224751
8272,224872
8273,224873
8274,224874
8275,224875
8276,224996
8277,224997
8278,224998
8279,224999
8280,225000
8281,226201
8282,226202
8283,226203
8284,226324
8285,226325
8286,226326
8287,226327
8288,226328
8289,226329
8290,226330
8291,226331
8292,226332
8293,226333
8294,226334
8295,226335
8296,226336
8297,226377
8298,226498
8299,226499
8300,226500
8301,226501
8302,226622
8303,226623
8304,226624
8305,226625
8306,226626
8307,226627
8308,226628
8309,226629
8310,226630
8311,226631
8312,226632
8313,226633
8314,226754
8315,226795
8316,226836
8317,226837
8318,226838
8319,226839
8320,226840
8321,226841
8322,226962
8323,226963
8324,226964
8325,227005
8326,227006
8327,227047
8328,227048
8329,227049
8330,227090
8331,227091
8332,227092
8333,227093
8334,227134
8335,227135
8336,227176
8337,227177
8338,227178
8339,227299
8340,227300
8341,227301
8342,227302
8343,227303
8344,227304
8345,227345
8346,227346
8347,227347
8348,227348
8349,227349
8350,227350
8351,227351
8352,227392
8353,228593
8354,228594
8355,228595
8356,228596
8357,228597
8358,228598
8359,228599
8360,228600
8361,228601
8362,228722
8363,228723
8364,228764
8365,228885
8366,228886
8367,229007
8368,229008
8369,229009
8370,229010
8371,229011
8372,229132
8373,229133
8374,229174
8375,229175
8376,229176
8377,229177
8378,229178
8379,229179
8380,229180
8381,229181
8382,229182
8383,229183
8384,229184
8385,229185
8386,230386
8387,230387
8388,230388
8389,230389
8390,230390
8391,230391
8392,230392
8393,230693
8394,230694
8395,230695
8396,230696
8397,230697
8398,230698
8399,230819
8400,230820
8401,230821
8402,230942
8403,230943
8404,230944
8405,230945
8406,230946
8407,230947
8408,230948
8409,230949
8410,230950
8411,231071
8412,231072
8413,231073
8414,231074
8415,231115
8416,231156
8417,231157
8418,231158
8419,231199
8420,231200
8421,231241
8422,231242
8423,231243
8424,231284
8425,231325
8426,231326
8427,231327
8428,231328
8429,231329
8430,231330
8431,231331
8432,231332
8433,231373
8434,231374
8435,231375
8436,231496
8437,231497
8438,231538
8439,231539
8440,231660
8441,231661
8442,231662
8443,231663
8444,231664
8445,231785
8446,231786
8447,231787
8448,231788
8449,231829
8450,231830
8451,231951
8452,231952
8453,231953
8454,231954
8455,231955
8456,231956
8457,231957
8458,232078
8459,232079
8460,232120
8461,232121
8462,232122
8463,232123
8464,232164
8465,232165
8466,232166
8467,232167
8468,232168
8469,232169
8470,232290
8471,232291
8472,232292
8473,232413
8474,232414
8475,232535
8476,232536
8477,232537
8478,232538
8479,232539
8480,232660
8481,232661
8482,232662
8483,232663
8484,232664
8485,232665
8486,232706
8487,232707
8488,232708
8489,232709
8490,232710
8491,232711
8492,232712
8493,232713
8494,232834
8495,232835
8496,232836
8497,232837
8498,232838
8499,232959
8500,232960
8501,232961
8502,233002
8503,233003
8504,233004
8505,233005
8506,233006
8507,233007
8508,233008
8509,233009
8510,233130
8511,233131
8512,233132
8513,233173
8514,233174
8515,233295
8516,233336
8517,233337
8518,233378
8519,233379
8520,233420
8521,233421
8522,233422
8523,233423
8524,233424
8525,233425
8526,233426
8527,233727
8528,233728
8529,233729
8530,233730
8531,233731
8532,233772
8533,233813
8534,233814
8535,233855
8536,233856
8537,233857
8538,233898
8539,233899
8540,233900
8541,233901
8542,233902
8543,233943
8544,233944
8545,234065
8546,234066
8547,234067
8548,234108
8549,234109
8550,234110
8551,234111
8552,234112
8553,234233
8554,234234
8555,234235
8556,234356
8557,234357
8558,234358
8559,234359
8560,234480
8561,234481
8562,234482
8563,234523
8564,234524
8565,234525
8566,234526
8567,234527
8568,234648
8569,234689
8570,234690
8571,234691
8572,234692
8573,234693
8574,234694
8575,234695
8576,234696
8577,234997
8578,234998
8579,234999
8580,235000
8581,235001
8582,235122
8583,235123
8584,235124
8585,235125
8586,235126
8587,235127
8588,235128
8589,235169
8590,235170
8591,235291
8592,235292
8593,235333
8594,235334
8595,235335
8596,235376
8597,235377
8598,235378
8599,235379
8600,235380
8601,235501
8602,235502
8603,235503
8604,235504
8605,235625
8606,235626
8607,235627
8608,235628
8609,235749
8610,235750
8611,235751
8612,235752
8613,235753
8614,235754
8615,235875
8616,235876
8617,235917
8618,235918
8619,235919
8620,235920
8621,235921
8622,236042
8623,236043
8624,236164
8625,236165
8626,236166
8627,236207
8628,236208
8629,236209
8630,236250
8631,236251
8632,236252
8633,236253
8634,236254
8635,236255
8636,236296
8637,236597
8638,236598
8639,236639
8640,236640
8641,236641
8642,236642
8643,236683
8644,236684
8645,236685
8646,236686
8647,236807
8648,236808
8649,236809
8650,236810
8651,236811
8652,236812
8653,236813
8654,236934
8655,236935
8656,236936
8657,237057
8658,237058
8659,237059
8660,237060
8661,237061
8662,237182
8663,237183
8664,237224
8665,237225
8666,237226
8667,237227
8668,237228
8669,237229
8670,237350
8671,237351
8672,237352
8673,237353
8674,237474
8675,237475
8676,237476
8677,237477
8678,237478
8679,237479
8680,237480
8681,237481
8682,237522
8683,237523
8684,237644
8685,237645
8686,237646
8687,237647
8688,237648
8689,237689
8690,237690
8691,237811
8692,237812
8693,237813
8694,237814
8695,237815
8696,237936
8697,237937
8698,237938
8699,237939
8700,238060
8701,238061
8702,238062
8703,238063
8704,238064
8705,238065
8706,238066
8707,238067
8708,238068
8709,238369
8710,238370
8711,238411
8712,238412
8713,238413
8714,238414
8715,238415
8716,238416
8717,238457
8718,238458
8719,238459
8720,238580
8721,238621
8722,238622
8723,238623
8724,238624
8725,238625
8726,238626
8727,238627
8728,238628
8729,238629
8730,238630
8731,238671
8732,238792
8733,238793
8734,238794
8735,238835
8736,238836
8737,239137
8738,239138
8739,239139
8740,239140
8741,239181
8742,239182
8743,239183
8744,239184
8745,239185
8746,239226
8747,239227
8748,239228
8749,239229
8750,239230
8751,239231
8752,239232
8753,239233
8754,239354
8755,239395
8756,239396
8757,239397
8758,239398
8759,239399
8760,239400
8761,239521
8762,239522
8763,239523
8764,239524
8765,239525
8766,239566
8767,239567
8768,239568
8769,239689
8770,239690
8771,239731
8772,239732
8773,239733
8774,239774
8775,239815
8776,239816
8777,239817
8778,239818
8779,239819
8780,239820
8781,239861
8782,239982
8783,239983
8784,239984
8785,239985
8786,239986
8787,239987
8788,239988
8789,239989
8790,239990
8791,240111
8792,240112
8793,240113
8794,240114
8795,240235
8796,240236
8797,240237
8798,240238
8799,240359
8800,240360
8801,240361
8802,240402
8803,240403
8804,240404
8805,240525
8806,240526
8807,240527
8808,240568
8809,240569
8810,240570
8811,240571
8812,240572
8813,240573
8814,240574
8815,240615
8816,240616
8817,240737
8818,240738
8819,240739
8820,240860
8821,240861
8822,240902
8823,240903
8824,240904
8825,240905
8826,240906
8827,240907
8828,240908
8829,240909
8830,240910
8831,240951
8832,241072
8833,241073
8834,241074
8835,241075
8836,241196
8837,241197
8838,241198
8839,241199
8840,241320
8841,241321
8842,241322
8843,241323
8844,241324
8845,241325
8846,241446
8847,241447
8848,241448
8849,241449
8850,241450
8851,241451
8852,241572
8853,241573
8854,241574
8855,241575
8856,241576
8857,241697
8858,241698
8859,241699
8860,241700
8861,241701
8862,241702
8863,241823
8864,241824
8865,241825
8866,241826
8867,241827
8868,242128
8869,242129
8870,242170
8871,242171
8872,242172
8873,242173
8874,242174
8875,242175
8876,242176
8877,242177
8878,242178
8879,242179
8880,242180
8881,242181
8882,242182
8883,242183
8884,242184
8885,242225
8886,242226
8887,243427
8888,243428
8889,243429
8890,243430
8891,243431
8892,243432
8893,243433
8894,243434
8895,243555
8896,243676
8897,243677
8898,243678
8899,243679
8900,243680
8901,243801
8902,243802
8903,243803
8904,243804
8905,243845
8906,243966
8907,243967
8908,243968
8909,243969
8910,243970
8911,243971
8912,244272
8913,244273
8914,244274
8915,244275
8916,244276
8917,244317
8918,244318
8919,244319
8920,244320
8921,244321
8922,244362
8923,244363
8924,244364
8925,244365
8926,244366
8927,244367
8928,244368
8929,244369
8930,244370
8931,244371
8932,244372
8933,244373
8934,244414
8935,245615
8936,245616
8937,245737
8938,245738
8939,245739
8940,245780
8941,245781
8942,245782
8943,245783
8944,245784
8945,245825
8946,245946
8947,245947
8948,245988
8949,245989
8950,245990
8951,245991
8952,246032
8953,246033
8954,246034
8955,246075
8956,246076
8957,246077
8958,246078
8959,246079
8960,246080
8961,246081
8962,246082
8963,246083
8964,246084
8965,247285
8966,247286
8967,247287
8968,247288
8969,247589
8970,247590
8971,247711
8972,247712
8973,247713
8974,247714
8975,247715
8976,247756
8977,247797
8978,247798
8979,247799
8980,247800
8981,247801
8982,247802
8983,247803
8984,247804
8985,247805
8986,247926
8987,247927
8988,247928
8989,247969
8990,247970
8991,248011
8992,248012
8993,248013
8994,248014
8995,248015
8996,248136
8997,248177
8998,248178
8999,248179
9000,248180
9001,248221
9002,248222
9003,248343
9004,248344
9005,248345
9006,248346
9007,248467
9008,248468
9009,248469
9010,248470
9011,248471
9012,248472
9013,248593
9014,248594
9015,248595
9016,248596
9017,248637
9018,248638
9019,248639
9020,248760
9021,248761
9022,248762
9023,248763
9024,248764
9025,248765
9026,248886
9027,248887
9028,248888
9029,248889
9030,248930
9031,248931
9032,248972
9033,249013
9034,249054
9035,249055
9036,249056
9037,249057
9038,249058
9039,249059
9040,249180
9041,249181
9042,249182
9043,249223
9044,249344
9045,249345
9046,249386
9047,249387
9048,249388
9049,249389
9050,249390
9051,249391
9052,249392
9053,249513
9054,249514
9055,249555
9056,249556
9057,249597
9058,249638
9059,249639
9060,249640
9061,249641
9062,249642
9063,249643
9064,249644
9065,249685
9066,249686
9067,249687
9068,249808
9069,249809
9070,249810
9071,249851
9072,249852
9073,249853
9074,249854
9075,249855
9076,249856
9077,249857
9078,249858
9079,249859
9080,250160
9081,250161
9082,250162
9083,250163
9084,250204
9085,250205
9086,250206
9087,250247
9088,250248
9089,250249
9090,250250
9091,250251
9092,250252
9093,250253
9094,250254
9095,250555
9096,250556
9097,250557
9098,250678
9099,250799
9100,250800
9101,250801
9102,250802
9103,250803
9104,250804
9105,250845
9106,250886
9107,250887
9108,250888
9109,250889
9110,250890
9111,250891
9112,250892
9113,251013
9114,251014
9115,251015
9116,251056
9117,251057
9118,251098
9119,251099
9120,251100
9121,251101
9122,251142
9123,251263
9124,251264
9125,251265
9126,251386
9127,251387
9128,251388
9129,251389
9130,251390
9131,251511
9132,251512
9133,251513
9134,251514
9135,251515
9136,251516
9137,251517
9138,251638
9139,251639
9140,251640
9141,251641
9142,251642
9143,251643
9144,251684
9145,251685
9146,251686
9147,251687
9148,251688
9149,251729
9150,251730
9151,251731
9152,251732
9153,251733
9154,251734
9155,251735
9156,252036
9157,252037
9158,252038
9159,252039
9160,252040
9161,252041
9162,252082
9163,252083
9164,252084
9165,252085
9166,252086
9167,252087
9168,252208
9169,252209
9170,252330
9171,252331
9172,252332
9173,252333
9174,252334
9175,252455
9176,252456
9177,252457
9178,252458
9179,252459
9180,252580
9181,252581
9182,252622
9183,252623
9184,252624
9185,252625
9186,252626
9187,252627
9188,252628
9189,252629
9190,252670
9191,252971
9192,252972
9193,252973
9194,252974
9195,252975
9196,253096
9197,253097
9198,253138
9199,253139
9200,253140
9201,253141
9202,253142
9203,253143
9204,253144
9205,253145
9206,253146
9207,253147
9208,253148
9209,253269
9210,253310
9211,253311
9212,253432
9213,253433
9214,253434
9215,253435
9216,253476
9217,253477
9218,253478
9219,253479
9220,253480
9221,253601
9222,253602
9223,253603
9224,253604
9225,253605
9226,253646
9227,253647
9228,253648
9229,253769
9230,253770
9231,253811
9232,253932
9233,253933
9234,253934
9235,253975
9236,254016
9237,254017
9238,254058
9239,254059
9240,254060
9241,254101
9242,254102
9243,254103
9244,254104
9245,254105
9246,254226
9247,254227
9248,254228
9249,254229
9250,254350
9251,254351
9252,254352
9253,254353
9254,254394
9255,254395
9256,254396
9257,254437
9258,254438
9259,254439
9260,254440
9261,254561
9262,254562
9263,254603
9264,254604
9265,254605
9266,254606
9267,254607
9268,254648
9269,254769
9270,254770
9271,254771
9272,254772
9273,254773
9274,254774
9275,254895
9276,254896
9277,254897
9278,254898
9279,254899
9280,254900
9281,254941
9282,254942
9283,254983
9284,254984
9285,255105
9286,255106
9287,255107
9288,255108
9289,255229
9290,255230
9291,255231
9292,255232
9293,255233
9294,255234
9295,255235
9296,255236
9297,255237
9298,255358
9299,255359
